x y label
-0.6127886904843862 -0.2741464021073371 -1
0.28586539072490497 0.23649666421371038 -1
0.6585442726728304 1.421429260933662 -1
1.0506592369078036 0.7497588310535979 1
1.1307727959318468 -0.9506519591001321 1
4.134100979579435 0.9531513856815105 1
-0.5176112990361714 0.1582419781517123 -1
3.4132457362058357 0.9767745176404702 1
1.3686870781103908 4.573622107870822 1
-0.48943944251822213 0.7383332368252339 -1
0.6818914896263114 1.305819272894824 -1
0.5839281853259639 -0.2540578738222225 -1
3.3184781864581865 1.8353120722462481 1
0.820482181197364 0.3586969073158059 -1
3.390534635699302 2.5085058126570927 1
2.771450413894218 2.954667990481184 1
-0.16711808031685435 0.10374224256987936 -1
1.0284942875624568 2.7062613435608647 1
1.5322386857735828 1.521382793493022 1
0.028744822934817487 0.9040019814701934 -1
2.0552226734634584 1.270254893750606 1
-1.3598561409799192 0.5276809570224907 -1
0.6454841811410754 1.5296520842831196 -1
-0.30777823495300083 0.1549626827904251 -1
3.8759186638791014 1.3526817877383124 1
2.3318143836850025 0.8652317656648079 1
0.6078965097165392 0.1319525764151364 -1
-0.44643361455052827 0.13724235013884215 -1
0.7792607022812186 2.518344581646048 1
0.132969674146876 -0.49506017589334134 -1
1.1950466289248425 -1.0770557893871553 -1
2.4485830456902455 0.20956514328189602 1
1.9218093217187164 3.213985314364178 1
-0.5551995266931984 1.3301789202784544 -1
-0.614835688122966 -1.0478008964734165 1
1.4029535442827026 1.6222744029055616 1
-1.0212328171307132 0.5008836473825841 -1
1.32919367890689 1.3447862759314704 1
-1.2803043986708944 0.6169204931227882 -1
1.8820593571570172 1.9195233241401009 1
0.7274475822289153 3.611539084590521 1
1.177178000369424 -1.1574183864632999 1
-0.045586016355497805 0.17206697474627564 -1
2.4186667824099057 0.6588406952461576 1
-1.251539424190444 1.0208957419773128 -1
-0.0821511783925688 0.7900474591074279 -1
0.34272534637770413 0.3229732985924259 -1
2.532418205020214 1.8057726151008147 1
3.580637645757356 1.9089472438505468 1
0.19652116970147013 0.5013413648775802 -1
3.7125976390504194 0.873094564110038 1
-0.6763923020592697 1.2734571926242744 -1
0.2985120685924725 0.9432080815616601 1
0.12810441491078928 -0.4815762453388261 -1
1.2238949203922083 2.1888495081013053 1
-0.4461834332147797 -1.3361070641797708 -1
-0.8824945411351597 0.3603422689709007 1
-1.5839028234857233 0.5376943598732695 -1
0.7858001586508322 0.3008439270452431 -1
-0.966976143129213 -0.033737023467600394 -1
0.6224644698443127 0.994905240359139 1
3.043365478387673 3.1261262680077837 1
-0.22096417382966393 0.019011159070922424 -1
-0.4280456324793107 1.2946977931648167 1
1.1889794799612377 0.6504383933274893 1
1.6657135316706737 -0.4165046023376633 1
2.76209489021743 3.54231266716598 1
-0.5711789897827968 0.40487716748759406 -1
1.3993554365860021 0.6538147473011108 -1
1.2306581809955977 1.084330077870435 1
2.4679356199931326 1.9874368796774218 1
2.7553508258092956 2.265994392707661 1
1.0495527153193351 -0.37846844762429405 -1
1.3173940656343257 0.13972402043777693 -1
1.180412943154685 3.9348620715288747 1
2.2353569118295438 3.455023554225074 1
1.4245595232935748 0.07875582451444119 1
2.504421161403022 0.5469604920818787 1
1.317751873439153 1.7394010380697598 1
-0.02435459226098284 1.514813897709386 -1
1.7275431701007113 0.3085274256187073 -1
2.1427421077565727 1.0537450342428187 1
0.7836878042941717 1.867645437795002 1
-0.2573765374233451 -1.1798671136187189 -1
0.39922312260527926 0.45763663772020813 -1
3.871796257824611 0.316671151861149 1
-1.2257656630023412 -1.0354694079956022 -1
0.22445181855997204 0.7404103103459782 -1
1.4542915696334777 3.3814333793153346 1
1.9542054540818936 2.525485064110452 1
3.0508546849020104 0.7558681311878447 1
0.6523228784134196 -1.1146775840128513 -1
3.6412144577058894 3.0881433879734748 1
-0.6255627015095294 0.2798753625111884 -1
0.4940301862827388 0.18432418749151883 -1
1.2013007122459787 0.2217509879879942 1
3.3946176936734 0.9638610862300532 1
1.5592627993612216 1.7687667111355574 1
-1.3875071518417825 2.09134678266472 1
-0.06888000379118608 2.6246000334552564 1
-0.36244094140313216 -0.7917261751805735 -1
-1.2946814757209058 0.8208284931383457 -1
-0.46770120131189136 0.2450152444792506 -1
-0.04692057887918407 0.3373188038323094 -1
0.47425651850178685 1.1086425602245615 1
0.99626681944714 -0.34913862820886354 -1
1.4908824045388016 -1.2013392320290825 1
3.0110897450513745 3.122394849779249 1
1.584660253055008 0.5069314229700783 1
4.469683478118106 0.5451393484338124 1
2.51140858658711 1.540138296496964 1
2.283969766899846 2.457040833780429 1
-0.2590421458207031 -0.13884030977294337 -1
1.9557350515061824 0.8987405278536365 1
0.7276295436369798 0.036731288109083465 -1
0.7326400772155792 -0.057075241148965755 -1
-0.37627447124889013 1.1112069526248047 1
0.9163276747024814 0.2450043509104623 -1
-1.444247502612832 2.4113994327489827 1
1.8339990210172832 3.9534078308178136 1
0.7633364725288176 2.567207169019014 1
0.6127739050625697 -0.7448772881275383 -1
-0.6237689606958051 1.353424549722873 -1
2.258572719820811 0.7303343627346135 1
2.589468427955003 2.230461584923218 1
2.4340142208313607 1.212724455691358 1
1.9314793166097626 4.398942916662838 1
3.249445683141139 1.2843969992446076 1
1.1055259329579838 0.8393571785356845 -1
0.6387302220291846 -0.8082265247212629 -1
0.6367579023715857 3.3100210261880765 1
0.30263546523903323 -0.5333535684339353 -1
-0.06413834659299254 0.2324701297248251 -1
2.501751162903915 1.454467732456229 1
2.5393462182582143 3.2821323624570375 1
3.1464993200113405 0.6547103750285832 1
0.5401200518061435 2.6821652974797834 1
0.597400069849858 0.4958040008712039 -1
3.6360003305478976 0.5791816578810474 1
2.1493364119451663 0.7877893537087444 1
-0.1730718242838696 0.011016050189283576 -1
0.2874812444529171 -0.5503670959789377 1
0.9927875384475466 3.254970685685325 1
-0.5608268444740552 -0.40204050623403664 1
0.42657220389232275 0.09637163057989029 1
3.200881667497599 3.3221601090870827 1
-0.6881503451777238 1.5927126321463432 -1
0.9817654869915943 -0.229690474021155 -1
4.724405207387548 -2.5346934598470283 1
0.04328010310230246 -0.9651522283973144 1
4.901370920463673 2.4461329734297483 1
2.67060473778119 2.957657393962005 1
3.014887854555565 1.841109656263329 1
2.3343948420621285 2.073287104549131 1
1.9255638069516126 1.1473626144229918 1
1.6662192015860966 -0.06626694712430825 1
1.8830538161289712 -1.3942024871470622 1
0.6876037319260104 -0.3980789513742613 1
3.6553790230210526 1.2544087483528448 1
0.918316606002313 -1.1105116266795148 -1
-0.9896281365703375 0.6652256865713918 -1
-0.9824873935383096 -0.158839623642191 -1
0.8484378845027336 1.77789113845231 1
0.1053755061459599 -0.9432984737324026 -1
2.3802869513316365 0.149537721951839 1
2.523815692361466 -1.2528333427358391 1
-0.019637798926681216 0.39066939330581174 -1
3.6222455051877667 1.3166624052012716 1
0.12522450264790727 -0.3036355700087453 -1
0.12229750303228377 0.3841697205369157 -1
2.04827192798965 1.0690985741131143 1
-0.7019916878067554 -0.4687417340550599 -1
-1.4026052717996935 1.2371375793137596 -1
1.1759922087587393 -0.759088257227633 1
3.0642504364517067 -0.015981298275328903 1
-0.2949496782920278 0.8822868807593552 -1
2.3317818427607686 0.04754042506319911 1
-0.8353470532597573 1.5168494949049707 -1
-1.1875984190295128 0.2190763251535635 -1
2.492092830871026 1.896295860532692 1
1.8456163002023778 0.7379636798747853 1
1.8251841737437597 1.0619587778603856 1
4.628769681369606 2.3631309194595618 1
0.3710205505326336 0.21158755673033602 1
5.067808698977473 0.8751503299075781 1
-0.8036745679697308 1.159030608286331 -1
1.3416689241790067 3.372627244871285 1
0.5689830791852754 1.1514502946754641 -1
1.7579007872914554 0.4638324068236218 1
-0.5816809139486437 -0.7175413655276174 -1
-0.6492775450660071 -0.8654564623948636 -1
1.084342355263429 1.0482013030649104 1
0.14971782733289007 1.3306232071462354 1
2.9912385717061634 1.4679353119188443 1
2.444830734276245 -1.8195679855111897 1
1.2276689924732922 -0.8553453671179547 -1
1.6725723868377034 0.2962911829688 -1
-0.7050118557584089 -0.0394346929922831 -1
2.0903861522462064 1.7895934919261165 1
0.9051284125148977 1.761916031327432 1
0.3188006616981054 1.2395123742865048 1
-0.11122606134870032 -0.6391592228460914 -1
3.469970798766557 -0.04019642034195203 1
2.7243913874022025 2.5433455732994332 1
1.623724820375961 -0.5447635261532122 1
2.168530762016801 2.715579219794169 1
2.4677363730652844 4.2800272910546635 1
0.1920491164900316 -0.21857834801399742 -1
0.1335409047822823 -0.10781245523108597 -1
3.1377172020717063 2.00141689420707 1
-0.7859894605079495 -0.9413238487997012 -1
-1.8362053731032966 0.359204112043812 -1
-1.1033666061738736 -1.522323537429428 -1
0.3885786045309641 1.762816864271517 -1
2.9971391948420343 0.9914144345643155 1
1.8823997208249417 1.1157241886582572 1
1.6548034467466841 2.2997704270994674 1
0.26739231407190295 0.227474700254037 -1
3.179743820452849 0.05517741956600686 1
1.101262479202243 0.7525695392118561 1
0.5365098435704035 -0.635312802603434 -1
1.9891556243090271 1.0398541749547916 1
1.085895565831578 0.33566233948668556 -1
2.9724935014184255 0.9646065355176655 1
2.663351985135482 2.966050370333744 1
0.010352619843380607 -0.9276082957010092 -1
-1.0651136630753726 -0.21582645823484464 -1
1.7776523961883781 0.13801957727445002 1
2.6299143922464125 1.0801150920969063 1
2.578551216298639 0.9002996719381025 1
-0.3492388961580186 1.0911805918505408 1
-0.9393353938187543 -0.10188528773534883 -1
-1.2096947428411076 0.42421367320894954 -1
3.44936026553234 3.1648085877143606 1
-0.213442870930208 1.0541025602586265 -1
1.599134964778826 1.2102475342587478 1
1.6403008967556754 0.13251763402462247 1
2.2026601841608158 0.45103507862015435 1
0.1605739810498646 0.002153861506110259 -1
3.4159250214274017 1.6179238855737657 1
0.23414877086628882 2.342872336548579 1
3.111099886134455 -2.6117899062096317 1
1.7327073848627745 -0.9330583934179721 1
-1.1701130260593595 -1.2741925869783342 -1
2.9027927180229387 1.7657439337467482 1
-1.0812859290916856 0.1846911724431255 1
-0.5462444482524828 0.2770472691161914 -1
-1.4789115687741288 0.12965504267366232 -1
-0.015309849172995557 0.4096209476516538 -1
0.11958036841415326 -0.6880636466593597 -1
1.1965715016644913 -0.1120973361059785 -1
0.8901511028660871 0.9613855499107024 1
-0.4432822511915103 -0.6256499991006833 -1
-0.172946059923423 1.21036067372317 -1
0.08114130515124307 -0.9401612025686743 1
1.4711703274936085 -0.1480141915769881 -1
3.2366620531760946 0.0537882587730365 1
-0.6056155397368641 1.2911838509615439 -1
0.6779258713392691 -0.34500546531810367 -1
1.2796795039011046 4.050894533418944 1
2.355920866086924 2.0494813396698692 1
3.856960225303987 2.8409401861688206 1
1.104030108014121 1.0452607016610174 1
1.1940560603440955 1.6504988428583145 1
2.013387247526623 0.09654505848015404 -1
-0.3653215513121087 0.13058869662868247 -1
0.8445496723666055 -0.9051242688822416 1
1.2188166496426338 2.6976416290762946 1
2.6381912715912432 -0.4805557103061435 1
2.854984392397659 2.6768388964865366 1
0.9960476858058164 -0.5351349390961396 -1
3.785396660898484 -1.0107439280330484 1
-0.32267983884213575 -0.17736572688084085 -1
2.661472684757295 2.8783501688674322 1
4.574636192553944 1.6447226701978641 1
3.103394081899243 0.08992779096206782 1
2.31941184905898 1.0806287344627281 1
2.6039218946324083 3.1615807782916656 1
0.538296079049633 0.7583772110840891 -1
1.002005892621387 0.4838789002553714 1
-0.3384052467184251 -0.4775833322766483 1
0.6880567621532505 3.9079160102098607 1
-0.221253623585772 -0.1957365614740812 -1
2.9700804971242185 1.434738721205958 1
0.8604734883597454 -0.412298010768979 -1
-0.1671217137864115 0.19981419921763555 -1
3.911466795271122 0.648297636509389 1
0.49097495163825133 0.5196370658591828 -1
0.6628812686674127 0.8297713221730095 -1
0.45779822052806884 1.2560031434006997 1
1.2254017474966852 1.565244122085709 1
2.6973082630851457 0.2524231193728317 1
2.025296310401851 2.7511967136784596 1
4.024286123424188 1.4367558349259957 1
0.24075317948856828 1.8396677725354922 -1
0.5655096456315442 -1.2450472870598146 -1
2.4532762632455447 2.0653859376661634 1
2.8005520526173804 2.82398583693187 1
0.5440558265194038 0.8041936696584351 1
0.9885550243989543 0.7043964746947022 1
-0.5805234498047227 0.4161877810257713 -1
2.469346191354498 3.36160159792168 1
-1.1958830620351844 0.31438156163209424 -1
1.2748418315763672 2.692292477576959 1
2.017467305678507 0.8104711053003443 1
2.770939704444168 -0.1100138394446677 1
-0.12094814860778157 0.2966542360144242 -1
-0.8874921778021001 -0.3093297306450248 -1
0.7223813578277714 -0.2636328500952439 -1
1.5247498046545669 3.442295700142354 1
3.1090436526497847 1.3177521864163966 1
-1.4183657329330317 -1.2450798513246353 -1
-1.5256563145700948 0.8927817813516978 -1
5.042228792111564 0.21955472557283162 1
-0.5642475986573886 0.1304974779674394 -1
4.385659935955187 3.18087280959202 1
3.4369977189503835 3.915406316959837 1
1.0240625258114624 0.41897982381593357 -1
0.7783610761666377 -0.38974715770907076 -1
1.9959870712376222 -0.1571079576543497 1
-0.17018462252492844 -0.32048062710326736 -1
0.6963874474567153 0.6755027910830373 -1
3.7570892850214648 1.1250262176011065 1
1.7696987931369794 -0.6145922292213273 1
-0.21969862543639218 -0.013739847608241762 1
1.8552169967967458 0.8830718527349456 1
1.513449743242131 0.44605121980039253 -1
-1.024186824329205 1.3110414266024732 -1
2.692234730591622 2.7268024123264945 1
0.8590280332756579 0.679703115744719 1
3.29474760500161 0.4736201292731512 1
3.83523618400319 3.6652075133153352 1
-0.4888494217862741 -0.7916890794133369 -1
-0.10304067597824096 1.199243241133669 1
0.32316771418478146 -0.10437078969246122 -1
0.10356776608966412 0.3409248584970175 1
0.5136001065697166 -0.37667637606870535 -1
-1.169916835710288 -2.030996088357336 -1
-0.027514905050636255 1.2531711219738624 -1
1.4564178794264961 3.3493753118308733 1
2.557469680654526 0.14834353681172496 1
2.3588930745154975 -0.4119302285759008 1
3.4590777194764453 2.083401119558185 1
-0.10015407647995278 -0.14401908989982737 -1
-0.877982586756561 -0.5846927055715183 -1
2.4368736745123796 0.6797104794816307 1
0.9135846262332494 -0.5679332825323675 -1
1.677577884595018 3.1109804186218426 1
-0.021367294348436157 -0.5283584453072128 -1
3.051313075337961 -2.428393454528876 1
0.7368438970924334 -0.1989286233729345 -1
2.613558588602653 1.0947391808525149 1
1.3708467918885474 -1.209773542638838 1
0.5083900936944699 2.123259882035109 1
0.2935579321666293 -0.9592481932834939 -1
1.957614895662589 1.6596316070549375 1
3.3851163274441447 -1.2841413190738566 1
1.036442036954204 -0.03886937071283825 1
3.365967708498495 1.2836476789182836 1
2.0733501162915076 -0.4365889933537561 1
2.8242461196056126 1.606438110536863 1
1.5635278823580394 1.249526040439254 1
2.102442918632711 -0.1703893141287618 1
-1.4740907803884262 -0.5162335314993356 1
0.4365598041576678 0.639178455882833 -1
-2.3629324355418384 -0.7139874284726683 -1
4.446788251667018 1.875616353114642 1
1.1342537225474056 1.0294067434065834 1
3.635012819900485 0.741345372479763 1
1.0495951794382163 0.08646869707487881 1
-0.4827435221820324 -0.6741051235988692 -1
0.12267031599479553 1.148821155231533 -1
1.6998994197755646 1.4569030897623296 1
-0.2918112689155441 -1.1053428211178895 -1
1.9074354515005072 2.248905823905794 1
-0.18047991359062565 2.2578680142811853 -1
1.1059647342314398 1.42250041480916 1
3.365739808571127 0.3970393050253289 1
0.2895895948332583 1.160188550798075 1
1.2054382996300417 2.2999860262020233 1
1.8732977762175456 0.7637093112742419 -1
3.5233937718102957 0.36739130841295153 1
3.014124521942362 1.095962183269604 1
0.48473281729447476 -0.59846453004641 -1
3.2248367324415366 0.08988309907371406 1
1.5199783755527032 0.5265561849869729 1
2.5037470227122482 -0.35074730544462773 1
0.7304822628692289 3.9168507135261286 1
3.679422732453123 1.034251484099922 1
2.537963758726745 0.8873700643740478 1
2.509345847405498 -0.5024513360827199 1
3.1722371243340945 0.7353380423102225 1
1.1873860515647512 1.8310980115854951 -1
0.5796331732135757 0.23037278474084916 -1
0.19438430157733602 -0.2497262805329516 -1
1.6487065412808293 1.4786884420676953 1
3.5668963640550366 1.2382397973711006 1
-1.0065425652796411 0.8060158603035126 -1
1.8595920676443183 2.8626819914379897 1
-2.1218548990085946 -0.4297950488287554 -1
1.972805137607844 2.8342272780706637 1
1.3997180722004656 -0.413226769821172 1
2.650179449315906 2.18881624228517 1
1.5637697995132853 0.6620989848679449 1
0.9030632456434082 0.44597031245204666 1
1.6153756894694418 -0.22791498949456826 -1
1.2171585208254965 1.0757328966423112 -1
1.4867140531359975 2.4118248116257113 1
1.9712264127281172 1.570960569292148 1
2.3857303656405024 -0.27802742778634926 1
3.4123967791005723 -0.6674140632357344 1
2.239220494015479 0.34293191684748014 1
1.6921083631615188 1.4006295499963615 1
1.435241192603685 1.8297103310065617 1
0.39935138760147915 2.23220045492306 1
0.12637957954641182 1.3710298434733583 -1
1.1940208588945371 -0.4146821261238469 1
0.513907849658915 0.1269834957870536 -1
2.5817448157393637 1.4958658417688921 1
3.319662947571736 1.8976317091694233 1
0.40981865692851255 -0.17059492359393336 -1
4.259353114642527 1.9511628499363725 1
0.8410828171070186 0.8124275570374111 1
1.1070806692869728 -0.0851223373587189 -1
-2.172669546014036 0.5992176144375403 -1
1.892337176539342 0.24293161910337624 1
2.2265435745990056 1.4694910859318038 1
1.4821165096316307 2.0033163816482666 1
1.6913452443418884 1.7256411787128885 1
2.7317993903296465 2.0448358020944952 1
3.2914576593210603 -0.32291009920015146 1
2.960948083049371 0.24203322698350527 1
4.185981107126622 1.5194226998997533 1
1.5845899806662846 0.6839713770006997 1
-0.01941960588773261 -0.214380480360781 -1
0.7999419019420501 -1.142904191729266 -1
0.730161168237331 -0.4901319675908662 1
4.034273593693226 2.343937884995148 1
1.7992360056154195 0.8522864985650365 1
0.07005216311318138 0.8215720266877671 -1
-0.9273531341905741 0.16855232411630564 -1
0.9751976297824297 0.3543270855775088 -1
0.1895816165987434 0.7078464803345219 -1
2.8061341530708983 -2.8229477710044417 1
-0.6540756831274238 -1.2944529352303744 -1
3.633564515492076 1.7229496493686098 1
3.133165191238731 0.8056184464854814 1
1.6122782579886454 0.9297849268094838 -1
2.8825432926218126 3.319260079247834 1
0.09493085850077665 1.1066792751937873 1
-0.24606248812994858 -0.5962653857605477 -1
1.7908353404274313 4.070176634220511 1
2.655830333007275 1.1742379087041763 1
4.015766757573017 1.0616631710125697 1
-0.622649361734452 0.13760825126771184 -1
0.43021983769257743 -0.050011971957275136 1
1.9559555774331165 0.13482785460108637 1
-0.42930222451725997 -0.48961557030463754 -1
1.9011702617335808 -0.9888332301268399 1
2.903863959819925 -1.12799596053376 1
0.26666938635341975 1.1165874166786618 1
-0.30920907704986345 -0.5318548949060006 -1
3.594073207719294 1.4513809213985978 1
-1.8751724696457446 0.08133572057843921 -1
-0.1601327955666404 0.4747091205404195 -1
0.21319662823768915 -0.5317226137168356 -1
-0.31905393566661816 -0.5628752813455787 -1
1.0760071385985983 0.015069611294195625 -1
1.9011906857530074 -0.04289367280061295 -1
0.19988007422280374 -0.0018384574416523414 1
-1.803139676255945 -1.1201532676205281 -1
0.2671266510114834 0.3597229136851702 -1
3.0643859312993564 -1.2361413355120785 1
2.174567294285895 0.31684850925506924 1
3.0665276954414633 3.280024278016493 1
-0.2685306479058323 -0.63016806593188 -1
-2.151815401329305 -0.5085181887491294 -1
-0.21113023882769444 -0.6980413378971317 -1
-0.13125696709230472 0.05434248758709988 -1
-0.22485598180807856 -0.4596212326890253 -1
0.16865467196672768 0.3124992301925168 -1
-1.090399077442846 0.9976798535142606 -1
-0.09858813228426173 0.013328696207111322 -1
2.277342282631965 2.001566442437663 1
0.9531366339132451 0.20302744425673644 -1
-0.6124373746404379 0.2556215940960765 -1
2.129099974512043 -0.6174731140344223 1
1.75250595257949 0.9530056965530724 1
-0.12853751143893075 -1.3306682212408125 -1
2.110411817028738 0.22398579346080683 1
0.7778814104994265 1.2260710775947534 1
1.2657078408647007 -0.6124781088657021 -1
2.508022574626855 2.371019521125165 1
4.1112123448330635 0.0860965740430133 1
-1.19363683175648 0.6499401491155493 -1
1.0005823180429783 -0.4742000974388359 -1
1.7026429057572936 2.9692433124848954 1
2.3095765828573267 1.4082744458982843 1
-0.1343087414705478 0.5733280281934365 -1
0.793488720552213 -1.2363988153982126 -1
1.3043402428781525 -1.17555935840833 -1
3.3398857652254765 2.4602408459568332 1
1.5114567258196312 -0.5428595217040941 1
-1.1057046684859357 -0.15197211793676413 -1
2.9271778522615075 0.5643737376286365 1
3.659757118085527 2.853056399658435 1
-0.5621680265783021 -0.14794220569731129 -1
-1.6834381922209503 -0.5698361887747091 -1
3.9212625886397428 2.364506265204254 1
1.2954372876305622 -0.7456329153125159 1
2.3331696434156837 0.9626566203839576 1
2.504296411272181 -0.14495227801818822 1
-0.47383934707091613 -0.010219298741576016 -1
2.0076374089536344 1.7725625924376194 1
1.8696512412973487 0.3828571551890658 1
-0.08836295920533532 -0.26163730834347076 -1
-0.25879606266710237 1.1304142549885723 -1
0.5609194479412387 -0.20893613658557697 -1
0.6969544045107356 -0.23604602489870788 -1
1.1731246375866413 0.2613765007159334 -1
-0.10730214400422888 0.3165836742924417 -1
-1.5708761520684993 -0.7967449180865257 -1
-1.1939250063990554 0.10107603163120833 -1
4.65347800955889 3.450146209286633 1
2.5956078131137503 1.9023405211446103 1
1.3546484562307395 -1.5470802742557601 1
1.2616836188274219 -0.11409446616579322 1
1.4385865260768314 0.7622087313281892 1
-1.9792998103757877 0.5288524138196757 -1
2.284514073043068 -0.5170877359423847 1
0.9066613022615546 3.9331958410434096 1
1.6598817444193554 -2.578366931371281 1
4.328880726206595 2.556992047440312 1
-1.2295495944524168 0.3512193889606353 -1
-0.46531045678005334 -0.07491679978400927 -1
2.6443433470170348 -1.062760511130385 -1
2.5561840475016426 1.3588420705975839 1
2.1165222632579925 2.535533746568465 1
0.3080505395041023 -0.27693735786594526 -1
1.5918733041645055 1.3806029703088178 1
1.5604567585983637 1.8790353966243027 1
0.37710039390218647 -0.0206919339932467 -1
1.1260502507721681 -0.03634085045984565 -1
-1.7730324682068814 0.8923132504799682 -1
-0.9057323008626189 -0.4622826113700814 -1
-0.5956612940434921 0.9718744960021928 -1
-2.1356742139786955 2.218723265809128 -1
1.0560568090660518 0.15785375000545018 -1
-0.05489400061628639 0.20191722272730026 -1
2.7672949655224572 1.7369784058708622 1
0.5556044660034485 0.06334310717889709 -1
1.820104734769419 0.7209213296240973 1
3.3482874659716373 0.7243580665064211 1
-1.4967310852158984 1.8394159666873156 1
0.655900776529761 0.13769928382810964 -1
-0.018708756445897416 -0.27472403279525875 -1
3.1268052104098585 2.58973545424033 1
2.4840694760266278 -0.09301407989143584 1
0.35934826244600737 -0.374130131959441 1
